url,Auteur,Sujet,Date & heure,Message
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Sardine de l'espace; Sardine de l'espace,,Posté le 12/02/2017 à 13:16:42,"Voilà :-)
Je crois que même détecté et accompagné, ça peut être galère parfois."
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,lafille du milieu; lafille du milieu,,Posté le 17/02/2017 à 17:15:02,"bonjours,
""Je me demande encore si d'autres parents vivent un tel calvaire, car je vois peu de mamans malheureuses dans mon entourage"" C'est qu'elles ne le montrent pas mais elles sont bien là ! Je l'ai eu dur moi aussi (j'ai un enfant en difficulté scolaire et très suivi pedopsy, psychomot,orthophoniste) et le regard des gens n'est pas facile. je connais deux enfants surdoués,et tous deux ont des difficultés d'adaptations. vous faites de votre mieux et vous aimez vos enfants mais c'est dur et oui on est humain, et oui parfois on baisse les bras, et oui on se trompe, on s'énerve...mais on est toujours là ! alors courage, ne culpabilisez pas (je dis ça mais ça m'arrive aussi) vous avez déjà trouvé certaines réponses aux problèmes de votre fille dyslexie et surdouée (il y a les neuropsychologues que je recommande) alors continuez..mais vivez aussi pour vous."
http://forum.doctissimo.fr/famille/relations-parents-enfants/enfants-horribles-rouleau-sujet_12579_1.htm,Midilie; Midilie,,Posté le 19/02/2017 à 11:41:52,"Bonjour Soulofheaven,
Je ne sais pas si je vais être d'une grande consolation, mais ça m'a fait du bien, à moi, de lire ton message car je me sens moins seule. Je me reconnais complètement dans tout ce que tu décris. L'enfant précoce ingérable, mon épuisement psychologique, mon impuissance, ma culpabilité, la dégradation de mon couple. Mon fils a maintenant 25 ans, et je viens de divorcer. Il reste un grand sentiment d'échec, des rancoeurs. J'ai deux autres enfants, et tout le monde a souffert dans la famille. Les plaies ne sont pas refermées. Même si, objectivement, il y a de grandes réussites : ils ont tous brillamment réussi leurs études et sont autonomes de caractère.
Après ce vécu, je n'ai pas la solution non plus, mais peut-être une piste : on commence tout juste à parler de burn-out maternel. C'est peut-être par là qu'il faut aborder le problème, plutôt que du côté de la précocité (même si de mon point de vue ça compte énormément, du fait que ce sont des enfants hypersensibles, ultra-raisonneurs etc...). Des livres sur le sujet du burn-out maternel peuvent peut-être aider, et les psys sont sans doute plus sensibilisés que de mon temps à la question des mères en souffrance."
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,christel29; christel29,Problème avec mon ado : encoprésie ...,Posté le 24/03/2009 à 20:06:00,"Bonjour,
Je ne participe pas d'habitude à ce forum, mais là c'en est trop, et je me suis dit que peut etre vous auriez des pistes pour m'aider ...
Mon ado a donc 13 ans et demi. C'est un ado normal, qui aime le sport (et le pratique), joue à la console, écoute de la musique MAIS n'a pas d'ami ou presque (à part son équipe de foot). Il a tjr été très enfermé sur lui même, et l'entrée à l'adolescence n'a rien aidé. Petite précision : il mesure 1.78 et pèse 55 kg, donc il parait bcp plus vieux que son age. 
Le problème est apparu en sixième primaire (à 11 ans). Encoprésie répétée ! du coup, encore moins d'ami, moquerie à l'école, jugement de la part des profs et j'en passe ! 
A l'époque mon médecin traitait avait eu une discussion avec lui, et en avait retiré que ça passerait tout seul.
Depuis septembre, il voit une pédopsy (je ne trouvais pas normal que ça continue toujours à quasi treize ans). Ca a été bcp mieux pendant qques mois, mais là c'est de nouveau l'angoisse ...
C'est tous les jours ! il refuse meme de prendre sa douche avec les autres au foot, ou d'aller à la piscine avec l'école, simplement parce que ses slips sont toujours (mais toujours) sales ...
Je ne sais vraiment plus quoi faire ! 
Son père s'occupe peu de lui (ou alors en fait ""trop"" en le traitant comme un enfant de 6 ans). Mon mari (qui éduque mon fils depuis ses 4 ans) s'en occupe normalement pour un beau père. ils font des activités ensemble, parlent bcp, et s'entendent à merveille (mon fils l'appelle d'ailleurs plus vite pour un soucis que d'appeler son papa).
J'ai aussi une petite fille de 6 ans avec qui Christophe s'entend à merveille.
Donc là je suis vraiment perdue ... j'ai demandé un rdv avec la pédopsy, et elle me dit que tout viendra en son temps.
Mais quel sera ce temps ?!? quand tout le monde l'aura rejetté et qu'il n""aura plus que nous au monde ? il parle meme d'arreter le foot mnt (sa seule activité extra scolaire) et a de moins en moins bons résultats scolaires (alors qu'il a tjr eu très facile, limitte hp (selon la psy)).
Vous avez de pistes ? 
Je suis déja soulagée d'avoir pu en parler (du moins en écrire ...) et j'espère qu'il ne sera pas jugé ici aussi 
Merci d'avoir lu mon roman"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,Profil supprimé,,Posté le 24/03/2009 à 20:26:57,"Je m'excuse pour cette demande de détail mais est-ce qu'il salit simplement ses slips ou s'il s'échappe carrément?
Dans l'hypothèse qu'il s'agit d'un vrai encoprésique, je vous dirais de rapidement changer de pédo-psy. ""Tout viendra en son temps""! Non mais elle est malade cette femme?!
Est-ce que tous les problèmes de santé (physiques) ont été écartés?
Avez-vous, les parents, participé à des rencontres avec la psy? 
Chez les ados, je ne sais pas, mais j'ai lu beaucoup sur le sujet concernant les enfants et il semble que dès qu'un enfant encoprésique est sorti de son milieu familial, il guérit.... Évidemment, il ne guérira pas si vite si ses spincters sont très très distendus mais bon...
Enfin, je changerais de psy, parce qu'elle ne l'aide pas du tout.
Courage!"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,Profil supprimé,,Posté le 24/03/2009 à 20:56:01,"A-t-il eu des examens médicaux pour vérifier si la cause n'était pas purement physique? Ca arrive parfois, ce n'est pas toujours psychologique.
Sinon, la réflexion de la pédopsy ne me choque pas, un problème psy ne se résout pas en un claquement de doigt! Il faut parfois des années, et ça ne sert à rien de vouloir une amélioration de suite, ça ne fera pas avancer les choses plus vite. 
Avez-vous des entretiens réguliers avec ce médecin? Vous raconte-elle un peu où en est votre fils (sans rentrer dans les détails bien sûr, c'est personnel), si elle sent qu'il avance, etc... ? Ce qui me gêne le plus dans vos dires ce n'est pas sa réflexion qui en soi me parait logique selon le sens dans laquelle on le prend, mais le fait qu'elle ne veuille pas vous recevoir, qu'il n'y ait pas de communication entre vous.
Message cité 1 fois"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,Profil supprimé,,Posté le 24/03/2009 à 21:03:37,"Il semblerait que dans le cas de l'encoprésie, oui... Je l'ai lu souvent... Faudrait que je retrouve les liens..."
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,christel29; christel29,,Posté le 24/03/2009 à 21:39:38,"Deja merci de vos réponses ! 
Les causes physiques ont été écartées, c'est mon médecin traitant qui avait prescrit les examens tout au départ ! 
Et de plus, il y a de longues périodes ou tout va très bien. Et du jour au lendemain, tout recommence ...
Il fait entièrement dans ses slips ... je vous raconte pas l'odeur pour les copains de classe, remarquez, c'est triste à dire, mais je les comprends quelque peu en m'imaginant à leur age et à leur place ...
J'ai eu plusieurs entretiens avec la psy, mais elle me répond tjr dans le meme sens ""ça suit son cours"". Point barre ! Et oui je pense sérieusement à en changer, le problème c'est qu'apparemment Chris s'entend très bien avec elle, donc j'ai un peu peur aussi de casser un lien qui pourrait avoir été créé. Comme je vous l'ai dit, il se confie peu, voire pas du tout, donc si il se sent bien avec elle, ça serait bête de changer non ? 
Vous parlez d'éloignement familial. Il semblerait que pour Chris ça soit pire que tout ! Il est parti en ""classes de neige"" en fin de sixième primaire. En rentrant, j'ai eu une convocation chez l'instit qui m'a dit, avec tickets de caisse en preuve, qu'il avait du racheter un lot de 10 slips à mon fils, alors que je lui en avais deja mis 20 (pour 9 nuits sur place)... 
De plus là ou je pense que la situation devient critique, c'est qu'il cache ses ""méfaits"" ... Il faut faire des fouilles archéologiques dans sa chambre pour retrouver les slips à jetter ! (j'en ai meme deja trouvé dans la penderie de linge propre, dans l'armoire de serviettes de toilettes de la salle de bain, ou encore dans le grenier (si si ...)).
J'ai vraiment l'impression que ça va de mal en pis ... 
Le pire reste, comme pour nous tous parents à mon avis, de voir et de reconnaitre la souffrance de son enfant sans rien pouvoir y changer ... ça c'est une horreur ...
Merci encore pour vos réponses très compréhensives !"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,Profil supprimé,,Posté le 25/03/2009 à 03:17:11,"Et son père, qui l'infantilise et le traite comme s'il avait 6 ans, il a participé un peu? Il a déjà vu la psy lui aussi?
C'est vraiment triste tout ça.
Je comprends votre désarroi, et je comprends aussi votre hésitation à le faire changer de psy s'il l'aime bien. C'est important."
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,christel29; christel29,,Posté le 25/03/2009 à 07:57:42,"Oui il est venu à un seul rdv avec elle ... ou il est parti en claquant la porte parce que je liu disait, devant elle donc, que je trouvais qu'il ne s'occupait pas assez de son fils ... (j'avais pas l'air bête d'ailleurs ...)
En échange de sa non-présence, il lui offre des cadeaux hors de prix (que je ne saurais en aucun cas me permettre) pour se sentir mieux lui meme ... 
Style un écran plat géant pour sa chambre, un console Xbox 360 (mais pas la basique, mais je n'y connais pas grand chose dsl :$) pour Noel ...
Il se dit sans doute que le couvrir de cadeaux lui fera oublier son comportement !
En attendant perso je ne saurais pas le faire réagir le père ! J'ai deja tout essayé ! Les menaces, les explications, les démonstrations, bref tout ! Et rien n'y fait !"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,Profil supprimé,,Posté le 25/03/2009 à 09:21:56,"Alors qu'est-ce que ton fils s'efforce à retenir comme ça?
Je sais bien que ça fait psychologie à deux balles, mais c'est ça l'encoprésie. C'est un enfant, ou un ado, et rarement un adulte quie RETIENT un truc qu'il veut garder avec lui, qu'il a peur de perdre, ou peur de se dévoiler en le laissant s'échapper...
Est-ce que le père accepterait de revoir la psy, si toi tu n'y étais pas?"
http://forum.doctissimo.fr/famille/relations-parents-enfants/encopresie-probleme-sujet_4211_1.htm,christel29; christel29,,Posté le 25/03/2009 à 09:49:17,"ça m'étonnerait qu'il accepte ... Il m'a, comme d'hab, remis tous les torts sur le dos ...
Chris a encore rdv chez la psy vendredi, je vais y rentrer avec lui (après tout je ne vois pas pk elle pourrait refuser vu que le rdv est quand meme deja pris) et lui expliquer et surtout essayer d'avoir des réponses ! 
On ne peut meme pas dire qu'elle veuille le garder lgt pour l'argent, c'est un centre ou je ne paie que 6 euros la séance ...
Je ne sais pas ce qu'il veut retenir, on y a deja réfléchi ensemble lui et moi, et lui meme dit ne pas le savoir ! Je penche plutot pour la solution qu'il ne veut pas en parler, mais bon, comment l'obliger ! ça je ne peux malheureusement pas ...
Pourtant nous sommes très proches lui et moi ! On a bcp de gouts communs ... peut etre est ce là le noeud du problème, je serais peut etre plus ""l'amie"" que la maman ... et donc ça serait la maman qui lui manquerait ... mais je ne suis pas sure du tout étant donné qu'il est vrair que je suis amie avec lui, mais en meme temps je suis très sévère, et il me respecte aussi en tant que mère ...
Pfffffff je m'y perds moi meme ! 
Message cité 1 fois"
